Date,State,Confirmed Cases,Cases on Admission,Discharged Cases,Deaths
4/30/2020,Gombe,76,76,0,0
4/30/2020,Borno,66,60,0,6
4/30/2020,Ogun,56,47,8,1
4/30/2020,Katsina,40,38,0,2
4/30/2020,Edo,44,31,10,3
4/30/2020,Osun,34,13,18,3
4/30/2020,Kaduna,35,28,6,1
4/30/2020,Bauchi,38,32,6,0
4/30/2020,Sokoto,36,31,1,4
4/30/2020,Oyo,23,12,9,2
4/30/2020,Akwa Ibom,16,4,10,2
4/30/2020,Kwara,11,9,2,0
4/30/2020,Ekiti,8,5,2,1
4/30/2020,Ondo,9,6,3,0
4/30/2020,Taraba,8,8,0,0
4/30/2020,Delta,9,3,4,2
4/30/2020,Rivers,13,9,2,2
4/30/2020,Jigawa,7,6,0,1
4/30/2020,Zamfara,4,3,0,1
4/30/2020,Abia,2,2,0,0
4/30/2020,Enugu,3,1,2,0
4/30/2020,Niger,2,2,0,0
4/30/2020,Benue,1,1,0,0
4/30/2020,Anambra,1,0,1,0
4/30/2020,Plateau,1,1,0,0
4/30/2020,Imo,1,1,0,0
4/30/2020,Bayelsa,5,5,0,0
4/30/2020,Ebonyi,2,2,0,0
4/30/2020,Kebbi,2,2,0,0
4/30/2020,Nasarawa,3,3,0,0
4/30/2020,Yobe,1,1,0,0
4/29/2020,Cross River,0,0,0,0
4/29/2020,Kogi,0,0,0,0
4/29/2020,Adamawa,2,2,0,0
4/29/2020,Lagos,931,718,192,21
4/29/2020,Federal Capital Territory,174,135,36,3
4/29/2020,Kano,139,136,0,3
4/29/2020,Gombe,64,64,0,0
4/29/2020,Borno,59,54,0,5
4/29/2020,Ogun,50,43,6,1
4/29/2020,Katsina,40,38,0,2
4/29/2020,Edo,37,25,9,3
4/29/2020,Osun,34,14,18,2
4/29/2020,Kaduna,32,26,6,0
4/29/2020,Bauchi,29,23,6,0
4/29/2020,Sokoto,27,24,0,3
4/29/2020,Oyo,21,10,9,2
4/29/2020,Akwa Ibom,12,2,9,1
4/29/2020,Kwara,11,9,2,0
4/29/2020,Ekiti,8,5,2,1
4/29/2020,Ondo,8,5,3,0
4/29/2020,Taraba,8,8,0,0
4/29/2020,Delta,7,1,4,2
4/29/2020,Rivers,7,3,2,2
4/29/2020,Jigawa,7,7,0,0
4/29/2020,Zamfara,4,4,0,0
4/29/2020,Abia,2,2,0,0
4/29/2020,Enugu,3,1,2,0
4/29/2020,Niger,2,2,0,0
4/29/2020,Benue,1,1,0,0
4/29/2020,Anambra,1,0,1,0
4/29/2020,Plateau,1,1,0,0
4/29/2020,Imo,1,1,0,0
4/29/2020,Bayelsa,1,1,0,0
4/29/2020,Ebonyi,2,2,0,0
4/29/2020,Kebbi,1,1,0,0
4/29/2020,Nasarawa,1,1,0,0
4/29/2020,Yobe,1,1,0,0
4/28/2020,Cross River,0,0,0,0
4/28/2020,Kogi,0,0,0,0
4/28/2020,Yobe,0,0,0,0
4/28/2020,Adamawa,1,1,0,0
4/28/2020,Lagos,844,682,143,19
4/28/2020,Federal Capital Territory,158,119,36,3
4/28/2020,Kano,115,114,0,1
4/28/2020,Borno,53,51,0,2
4/28/2020,Ogun,50,42,7,1
4/28/2020,Gombe,46,46,0,0
4/28/2020,Osun,34,14,18,2
4/28/2020,Katsina,30,28,0,2
4/28/2020,Edo,30,19,8,3
4/28/2020,Bauchi,29,23,6,0
4/28/2020,Oyo,21,10,9,2
4/28/2020,Sokoto,19,16,0,3
4/28/2020,Kaduna,15,9,6,0
4/28/2020,Akwa Ibom,12,2,9,1
4/28/2020,Kwara,11,9,2,0
4/28/2020,Ekiti,8,5,2,1
4/28/2020,Ondo,8,5,3,0
4/28/2020,Delta,7,3,2,2
4/28/2020,Rivers,7,3,2,2
4/28/2020,Taraba,8,8,0,0
4/28/2020,Abia,2,2,0,0
4/28/2020,Enugu,3,1,2,0
4/28/2020,Niger,2,2,0,0
4/28/2020,Jigawa,7,7,0,0
4/28/2020,Zamfara,4,4,0,0
4/28/2020,Benue,1,1,0,0
4/28/2020,Anambra,1,0,1,0
4/28/2020,Plateau,1,1,0,0
4/28/2020,Imo,1,1,0,0
4/28/2020,Bayelsa,1,1,0,0
4/28/2020,Ebonyi,1,1,0,0
4/28/2020,Kebbi,1,1,0,0
4/28/2020,Nasarawa,1,1,0,0
4/27/2020,Cross River,0,0,0,0
4/27/2020,Kogi,0,0,0,0
4/27/2020,Nasarawa,0,0,0,0
4/27/2020,Yobe,0,0,0,0
4/27/2020,Adamawa,1,1,0,0
4/27/2020,Lagos,764,602,143,19
4/27/2020,Federal Capital Territory,157,118,36,3
4/27/2020,Kano,77,76,0,1
4/27/2020,Borno,41,39,0,2
4/27/2020,Gombe,37,37,0,0
4/27/2020,Ogun,35,29,5,1
4/27/2020,Osun,34,14,18,2
4/27/2020,Katsina,30,24,4,2
4/27/2020,Edo,25,14,8,3
4/27/2020,Oyo,21,10,9,2
4/27/2020,Kaduna,15,9,6,0
4/27/2020,Bauchi,14,8,6,0
4/27/2020,Akwa Ibom,12,2,9,1
4/27/2020,Sokoto,10,10,0,0
4/27/2020,Kwara,11,9,2,0
4/27/2020,Ekiti,8,5,2,1
4/27/2020,Ondo,8,6,2,0
4/27/2020,Delta,6,5,0,1
4/27/2020,Rivers,6,2,2,2
4/27/2020,Taraba,8,8,0,0
4/27/2020,Abia,2,2,0,0
4/27/2020,Enugu,2,0,2,0
4/27/2020,Niger,2,2,0,0
4/27/2020,Jigawa,2,2,0,0
4/27/2020,Zamfara,2,2,0,0
4/27/2020,Benue,1,1,0,0
4/27/2020,Anambra,1,0,1,0
4/27/2020,Plateau,1,1,0,0
4/27/2020,Imo,1,1,0,0
4/27/2020,Bayelsa,1,1,0,0
4/27/2020,Ebonyi,1,1,0,0
4/27/2020,Kebbi,1,1,0,0
4/26/2020,Cross River,0,0,0,0
4/26/2020,Kogi,0,0,0,0
4/26/2020,Nasarawa,0,0,0,0
4/26/2020,Yobe,0,0,0,0
4/26/2020,Adamawa,1,1,0,0
4/26/2020,Lagos,731,584,128,19
4/26/2020,Federal Capital Territory,141,103,35,3
4/26/2020,Kano,77,76,0,1
4/26/2020,Ogun,35,29,5,1
4/26/2020,Gombe,35,35,0,0
4/26/2020,Osun,34,14,18,2
4/26/2020,Katsina,30,24,4,2
4/26/2020,Borno,30,28,0,2
4/26/2020,Edo,25,14,8,3
4/26/2020,Oyo,21,10,9,2
4/26/2020,Akwa Ibom,12,2,9,1
4/26/2020,Kaduna,15,9,6,0
4/26/2020,Bauchi,14,8,6,0
4/26/2020,Sokoto,10,10,0,0
4/26/2020,Kwara,11,9,2,0
4/26/2020,Ekiti,8,5,2,1
4/26/2020,Ondo,8,6,2,0
4/26/2020,Delta,6,5,0,1
4/26/2020,Rivers,6,2,2,2
4/26/2020,Taraba,6,6,0,0
4/26/2020,Abia,2,2,0,0
4/26/2020,Enugu,2,0,2,0
4/26/2020,Niger,2,2,0,0
4/26/2020,Jigawa,2,2,0,0
4/26/2020,Zamfara,2,2,0,0
4/26/2020,Benue,1,1,0,0
4/26/2020,Anambra,1,0,1,0
4/26/2020,Plateau,1,1,0,0
4/26/2020,Imo,1,1,0,0
4/26/2020,Bayelsa,1,1,0,0
4/26/2020,Ebonyi,1,1,0,0
4/26/2020,Kebbi,1,1,0,0
4/25/2020,Abia,2,2,0,0
4/25/2020,Adamawa,1,0,0,0
4/25/2020,Akwa Ibom,11,4,6,1
4/25/2020,Anambra,1,0,1,0
4/25/2020,Bauchi,11,6,5,0
4/25/2020,Bayelsa,0,0,0,0
4/25/2020,Benue,1,1,0,0
4/25/2020,Borno,30,28,0,2
4/25/2020,Cross River,0,0,0,0
4/25/2020,Delta,6,5,0,1
4/25/2020,Ebonyi,0,0,0,0
4/25/2020,Edo,22,12,7,3
4/25/2020,Ekiti,8,5,2,1
4/25/2020,Enugu,2,0,2,0
4/25/2020,Federal Capital Territory,138,100,35,3
4/25/2020,Gombe,30,30,0,0
4/25/2020,Imo,1,1,0,0
4/25/2020,Jigawa,2,2,0,0
4/25/2020,Kaduna,10,6,4,0
4/25/2020,Kano,77,76,0,1
4/25/2020,Katsina,30,25,4,1
4/25/2020,Kebbi,0,0,0,0
4/25/2020,Kogi,0,0,0,0
4/25/2020,Kwara,11,9,2,0
4/25/2020,Lagos,689,548,122,19
4/25/2020,Nasarawa,0,0,0,0
4/25/2020,Niger,2,2,0,0
4/25/2020,Ogun,35,29,5,1
4/25/2020,Ondo,4,2,2,0
4/25/2020,Osun,32,14,18,0
4/25/2020,Oyo,18,12,5,1
4/25/2020,Plateau,1,1,0,0
4/25/2020,Rivers,3,0,2,1
4/25/2020,Sokoto,2,2,0,0
4/25/2020,Taraba,0,0,0,0
4/25/2020,Yobe,0,0,0,0
4/25/2020,Zamfara,2,2,0,0
4/24/2020,Abia,2,2,0,0
4/24/2020,Adamawa,1,1,0,0
4/24/2020,Akwa Ibom,11,7,3,1
4/24/2020,Anambra,1,1,0,0
4/24/2020,Bauchi,8,3,5,0
4/24/2020,Bayelsa,0,0,0,0
4/24/2020,Benue,1,1,0,0
4/24/2020,Borno,12,10,0,2
4/24/2020,Cross River,0,0,0,0
4/24/2020,Delta,6,5,0,1
4/24/2020,Ebonyi,0,0,0,0
4/24/2020,Edo,19,9,7,3
4/24/2020,Ekiti,4,1,2,1
4/24/2020,Enugu,2,0,2,0
4/24/2020,Federal Capital Territory,138,100,35,3
4/24/2020,Gombe,30,30,0,0
4/24/2020,Imo,0,0,0,0
4/24/2020,Jigawa,2,2,0,0
4/24/2020,Kaduna,10,6,4,0
4/24/2020,Kano,73,72,0,1
4/24/2020,Katsina,21,20,0,1
4/24/2020,Kebbi,0,0,0,0
4/24/2020,Kogi,0,0,0,0
4/24/2020,Kwara,11,9,2,0
4/24/2020,Lagos,657,525,116,16
4/24/2020,Nasarawa,0,0,0,0
4/24/2020,Niger,2,2,0,0
4/24/2020,Ogun,35,29,5,1
4/24/2020,Ondo,3,1,2,0
4/24/2020,Osun,20,2,18,0
4/24/2020,Oyo,18,12,5,1
4/24/2020,Plateau,1,1,0,0
4/24/2020,Rivers,3,0,2,1
4/24/2020,Sokoto,2,2,0,0
4/24/2020,Taraba,0,0,0,0
4/24/2020,Yobe,0,0,0,0
4/24/2020,Zamfara,2,2,0,0
4/23/2020,Abia,2,2,0,0
4/23/2020,Adamawa,1,1,0,0
4/23/2020,Akwa Ibom,11,7,3,1
4/23/2020,Anambra,1,1,0,0
4/23/2020,Bauchi,8,3,5,0
4/23/2020,Bayelsa,0,0,0,0
4/23/2020,Benue,1,1,0,0
4/23/2020,Borno,12,10,0,2
4/23/2020,Cross River,0,0,0,0
4/23/2020,Delta,6,5,0,1
4/23/2020,Ebonyi,0,0,0,0
4/23/2020,Edo,17,8,7,2
4/23/2020,Ekiti,4,1,2,1
4/23/2020,Enugu,2,0,2,0
4/23/2020,Federal Capital Territory,133,95,35,3
4/23/2020,Gombe,9,9,0,0
4/23/2020,Imo,0,0,0,0
4/23/2020,Jigawa,2,2,0,0
4/23/2020,Kaduna,9,5,4,0
4/23/2020,Kano,73,72,0,1
4/23/2020,Katsina,21,20,0,1
4/23/2020,Kebbi,0,0,0,0
4/23/2020,Kogi,0,0,0,0
4/23/2020,Kwara,11,9,2,0
4/23/2020,Lagos,582,460,106,16
4/23/2020,Nasarawa,0,0,0,0
4/23/2020,Niger,2,2,0,0
4/23/2020,Ogun,29,23,5,1
4/23/2020,Ondo,3,2,1,0
4/23/2020,Osun,20,2,18,0
4/23/2020,Oyo,17,11,5,1
4/23/2020,Plateau,1,1,0,0
4/23/2020,Rivers,3,0,2,1
4/23/2020,Sokoto,1,1,0,0
4/23/2020,Taraba,0,0,0,0
4/23/2020,Yobe,0,0,0,0
4/23/2020,Zamfara,0,0,0,0
4/22/2020,Abia,2,2,0,0
4/22/2020,Adamawa,1,1,0,0
4/22/2020,Akwa Ibom,9,5,3,1
4/22/2020,Anambra,1,1,0,0
4/22/2020,Bauchi,8,3,5,0
4/22/2020,Bayelsa,0,0,0,0
4/22/2020,Benue,1,1,0,0
4/22/2020,Borno,9,7,0,2
4/22/2020,Cross River,0,0,0,0
4/22/2020,Delta,6,5,0,1
4/22/2020,Ebonyi,0,0,0,0
4/22/2020,Edo,17,8,7,2
4/22/2020,Ekiti,4,1,2,1
4/22/2020,Enugu,2,0,2,0
4/22/2020,Federal Capital Territory,119,81,35,3
4/22/2020,Gombe,5,5,0,0
4/22/2020,Imo,0,0,0,0
4/22/2020,Jigawa,2,2,0,0
4/22/2020,Kaduna,9,5,4,0
4/22/2020,Kano,73,72,0,1
4/22/2020,Katsina,21,20,0,1
4/22/2020,Kebbi,0,0,0,0
4/22/2020,Kogi,0,0,0,0
4/22/2020,Kwara,10,8,2,0
4/22/2020,Lagos,504,383,106,15
4/22/2020,Nasarawa,0,0,0,0
4/22/2020,Niger,2,2,0,0
4/22/2020,Ogun,24,19,5,0
4/22/2020,Ondo,3,2,1,0
4/22/2020,Osun,20,2,18,0
4/22/2020,Oyo,17,11,5,1
4/22/2020,Plateau,0,0,0,0
4/22/2020,Rivers,3,1,2,0
4/22/2020,Sokoto,1,1,0,0
4/22/2020,Taraba,0,0,0,0
4/22/2020,Yobe,0,0,0,0
4/22/2020,Zamfara,0,0,0,0
4/21/2020,Abia,2,2,0,0
4/21/2020,Adamawa,0,0,0,0
4/21/2020,Akwa Ibom,9,5,3,1
4/21/2020,Anambra,1,1,0,0
4/21/2020,Bauchi,8,3,5,0
4/21/2020,Bayelsa,0,0,0,0
4/21/2020,Benue,1,1,0,0
4/21/2020,Borno,9,8,0,1
4/21/2020,Cross River,0,0,0,0
4/21/2020,Delta,4,3,0,1
4/21/2020,Ebonyi,0,0,0,0
4/21/2020,Edo,15,6,7,2
4/21/2020,Ekiti,4,2,2,0
4/21/2020,Enugu,2,0,2,0
4/21/2020,Federal Capital Territory,118,80,35,3
4/21/2020,Gombe,5,5,0,0
4/21/2020,Imo,0,0,0,0
4/21/2020,Jigawa,2,2,0,0
4/21/2020,Kaduna,9,5,4,0
4/21/2020,Kano,73,72,0,1
4/21/2020,Katsina,16,15,0,1
4/21/2020,Kebbi,0,0,0,0
4/21/2020,Kogi,0,0,0,0
4/21/2020,Kwara,9,7,2,0
4/21/2020,Lagos,430,309,106,15
4/21/2020,Nasarawa,0,0,0,0
4/21/2020,Niger,2,2,0,0
4/21/2020,Ogun,20,15,5,0
4/21/2020,Ondo,3,2,1,0
4/21/2020,Osun,20,2,18,0
4/21/2020,Oyo,16,11,5,0
4/21/2020,Plateau,0,0,0,0
4/21/2020,Rivers,3,1,2,0
4/21/2020,Sokoto,1,1,0,0
4/21/2020,Taraba,0,0,0,0
4/21/2020,Yobe,0,0,0,0
4/21/2020,Zamfara,0,0,0,0
4/20/2020,Abia,2,2,0,0
4/20/2020,Adamawa,0,0,0,0
4/20/2020,Akwa Ibom,9,5,3,1
4/20/2020,Anambra,1,1,0,0
4/20/2020,Bauchi,7,6,5,0
4/20/2020,Bayelsa,0,0,0,0
4/20/2020,Benue,1,1,0,0
4/20/2020,Borno,3,2,0,1
4/20/2020,Cross River,0,0,0,0
4/20/2020,Delta,4,3,0,1
4/20/2020,Ebonyi,0,0,0,0
4/20/2020,Edo,15,8,7,1
4/20/2020,Ekiti,4,2,2,0
4/20/2020,Enugu,2,0,2,0
4/20/2020,Federal Capital Territory,89,51,35,3
4/20/2020,Gombe,5,5,0,0
4/20/2020,Imo,0,0,0,0
4/20/2020,Jigawa,2,2,0,0
4/20/2020,Kaduna,9,5,4,0
4/20/2020,Kano,59,58,0,1
4/20/2020,Katsina,12,11,0,1
4/20/2020,Kebbi,0,0,0,0
4/20/2020,Kogi,0,0,0,0
4/20/2020,Kwara,9,7,2,0
4/20/2020,Lagos,376,266,97,13
4/20/2020,Nasarawa,0,0,0,0
4/20/2020,Niger,2,2,0,0
4/20/2020,Ogun,12,7,5,0
4/20/2020,Ondo,3,3,1,0
4/20/2020,Osun,20,2,18,0
4/20/2020,Oyo,16,11,5,0
4/20/2020,Plateau,0,0,0,0
4/20/2020,Rivers,2,0,2,0
4/20/2020,Sokoto,1,1,0,0
4/20/2020,Taraba,0,0,0,0
4/20/2020,Yobe,0,0,0,0
4/20/2020,Zamfara,0,0,0,0
4/19/2020,Abia,0,0,0,0
4/19/2020,Adamawa,0,0,0,0
4/19/2020,Akwa Ibom,9,5,3,1
4/19/2020,Anambra,1,1,0,0
4/19/2020,Bauchi,7,6,1,0
4/19/2020,Bayelsa,0,0,0,0
4/19/2020,Benue,1,1,0,0
4/19/2020,Borno,1,0,0,1
4/19/2020,Cross River,0,0,0,0
4/19/2020,Delta,4,3,0,1
4/19/2020,Ebonyi,0,0,0,0
4/19/2020,Edo,15,8,6,1
4/19/2020,Ekiti,3,1,2,0
4/19/2020,Enugu,2,0,2,0
4/19/2020,Federal Capital Territory,88,63,23,2
4/19/2020,Gombe,0,0,0,0
4/19/2020,Imo,0,0,0,0
4/19/2020,Jigawa,2,2,0,0
4/19/2020,Kaduna,6,2,4,0
4/19/2020,Kano,36,35,0,1
4/19/2020,Katsina,12,11,0,1
4/19/2020,Kebbi,0,0,0,0
4/19/2020,Kogi,0,0,0,0
4/19/2020,Kwara,9,7,2,0
4/19/2020,Lagos,376,266,97,13
4/19/2020,Nasarawa,0,0,0,0
4/19/2020,Niger,2,2,0,0
4/19/2020,Ogun,12,7,5,0
4/19/2020,Ondo,3,3,0,0
4/19/2020,Osun,20,2,18,0
4/19/2020,Oyo,16,11,5,0
4/19/2020,Plateau,0,0,0,0
4/19/2020,Rivers,2,0,2,0
4/19/2020,Sokoto,0,0,0,0
4/19/2020,Taraba,0,0,0,0
4/19/2020,Yobe,0,0,0,0
4/19/2020,Zamfara,0,0,0,0
4/18/2020,Abia,0,0,0,0
4/18/2020,Adamawa,0,0,0,0
4/18/2020,Akwa Ibom,6,3,3,0
4/18/2020,Anambra,1,1,0,0
4/18/2020,Bauchi,6,5,1,0
4/18/2020,Bayelsa,0,0,0,0
4/18/2020,Benue,1,1,0,0
4/18/2020,Borno,0,0,0,0
4/18/2020,Cross River,0,0,0,0
4/18/2020,Delta,4,3,0,1
4/18/2020,Ebonyi,0,0,0,0
4/18/2020,Edo,15,8,6,1
4/18/2020,Ekiti,4,2,2,0
4/18/2020,Enugu,2,0,2,0
4/18/2020,Federal Capital Territory,81,56,23,2
4/18/2020,Gombe,0,0,0,0
4/18/2020,Imo,0,0,0,0
4/18/2020,Jigawa,0,0,0,0
4/18/2020,Kaduna,6,2,4,0
4/18/2020,Kano,37,36,0,1
4/18/2020,Katsina,9,8,0,1
4/18/2020,Kebbi,0,0,0,0
4/18/2020,Kogi,0,0,0,0
4/18/2020,Kwara,9,7,2,0
4/18/2020,Lagos,306,200,93,13
4/18/2020,Nasarawa,0,0,0,0
4/18/2020,Niger,2,2,0,0
4/18/2020,Ogun,12,7,5,0
4/18/2020,Ondo,3,3,0,0
4/18/2020,Osun,20,2,18,0
4/18/2020,Oyo,16,11,5,0
4/18/2020,Plateau,0,0,0,0
4/18/2020,Rivers,2,0,2,0
4/18/2020,Sokoto,0,0,0,0
4/18/2020,Taraba,0,0,0,0
4/18/2020,Yobe,0,0,0,0
4/18/2020,Zamfara,0,0,0,0
4/17/2020,Abia,0,0,0,0
4/17/2020,Adamawa,0,0,0,0
4/17/2020,Akwa Ibom,6,3,3,0
4/17/2020,Anambra,1,1,0,0
4/17/2020,Bauchi,6,6,0,0
4/17/2020,Bayelsa,0,0,0,0
4/17/2020,Benue,1,1,0,0
4/17/2020,Borno,0,0,0,0
4/17/2020,Cross River,0,0,0,0
4/17/2020,Delta,4,3,0,1
4/17/2020,Ebonyi,0,0,0,0
4/17/2020,Edo,15,8,6,1
4/17/2020,Ekiti,3,1,2,0
4/17/2020,Enugu,2,0,2,0
4/17/2020,Federal Capital Territory,69,44,23,2
4/17/2020,Gombe,0,0,0,0
4/17/2020,Imo,0,0,0,0
4/17/2020,Jigawa,0,0,0,0
4/17/2020,Kaduna,6,2,4,0
4/17/2020,Kano,27,26,0,1
4/17/2020,Katsina,9,8,0,1
4/17/2020,Kebbi,0,0,0,0
4/17/2020,Kogi,0,0,0,0
4/17/2020,Kwara,9,9,0,0
4/17/2020,Lagos,283,182,90,11
4/17/2020,Nasarawa,0,0,0,0
4/17/2020,Niger,2,2,0,0
4/17/2020,Ogun,10,5,5,0
4/17/2020,Ondo,3,3,0,0
4/17/2020,Osun,20,3,17,0
4/17/2020,Oyo,15,10,5,0
4/17/2020,Plateau,0,0,0,0
4/17/2020,Rivers,2,0,2,0
4/17/2020,Sokoto,0,0,0,0
4/17/2020,Taraba,0,0,0,0
4/17/2020,Yobe,0,0,0,0
4/17/2020,Zamfara,0,0,0,0
4/16/2020,Abia,0,0,0,0
4/16/2020,Adamawa,0,0,0,0
4/16/2020,Akwa Ibom,6,3,3,0
4/16/2020,Anambra,1,1,0,0
4/16/2020,Bauchi,6,6,0,0
4/16/2020,Bayelsa,0,0,0,0
4/16/2020,Benue,1,1,0,0
4/16/2020,Borno,0,0,0,0
4/16/2020,Cross River,0,0,0,0
4/16/2020,Delta,4,3,0,1
4/16/2020,Ebonyi,0,0,0,0
4/16/2020,Edo,15,9,5,1
4/16/2020,Ekiti,2,1,1,0
4/16/2020,Enugu,2,0,2,0
4/16/2020,Federal Capital Territory,67,42,23,2
4/16/2020,Gombe,0,0,0,0
4/16/2020,Imo,0,0,0,0
4/16/2020,Jigawa,0,0,0,0
4/16/2020,Kaduna,6,6,0,0
4/16/2020,Kano,21,20,0,1
4/16/2020,Katsina,7,6,0,1
4/16/2020,Kebbi,0,0,0,0
4/16/2020,Kogi,0,0,0,0
4/16/2020,Kwara,4,4,0,0
4/16/2020,Lagos,251,154,90,7
4/16/2020,Nasarawa,0,0,0,0
4/16/2020,Niger,2,2,0,0
4/16/2020,Ogun,9,4,5,0
4/16/2020,Ondo,3,3,0,0
4/16/2020,Osun,20,3,17,0
4/16/2020,Oyo,13,8,5,0
4/16/2020,Plateau,0,0,0,0
4/16/2020,Rivers,2,1,1,0
4/16/2020,Sokoto,0,0,0,0
4/16/2020,Taraba,0,0,0,0
4/16/2020,Yobe,0,0,0,0
4/16/2020,Zamfara,0,0,0,0
4/15/2020,Abia,0,0,0,0
4/15/2020,Adamawa,0,0,0,0
4/15/2020,Akwa Ibom,6,6,0,0
4/15/2020,Anambra,1,1,0,0
4/15/2020,Bauchi,6,6,0,0
4/15/2020,Bayelsa,0,0,0,0
4/15/2020,Benue,1,1,0,0
4/15/2020,Borno,0,0,0,0
4/15/2020,Cross River,0,0,0,0
4/15/2020,Delta,4,3,0,1
4/15/2020,Ebonyi,0,0,0,0
4/15/2020,Edo,15,14,0,1
4/15/2020,Ekiti,2,1,1,0
4/15/2020,Enugu,2,1,1,0
4/15/2020,Federal Capital Territory,58,33,23,2
4/15/2020,Gombe,0,0,0,0
4/15/2020,Imo,0,0,0,0
4/15/2020,Jigawa,0,0,0,0
4/15/2020,Kaduna,6,6,0,0
4/15/2020,Kano,16,16,0,0
4/15/2020,Katsina,7,6,0,1
4/15/2020,Kebbi,0,0,0,0
4/15/2020,Kogi,0,0,0,0
4/15/2020,Kwara,4,4,0,0
4/15/2020,Lagos,232,140,85,7
4/15/2020,Nasarawa,0,0,0,0
4/15/2020,Niger,2,2,0,0
4/15/2020,Ogun,9,7,2,0
4/15/2020,Ondo,3,3,0,0
4/15/2020,Osun,20,9,11,0
4/15/2020,Oyo,11,7,4,0
4/15/2020,Plateau,0,0,0,0
4/15/2020,Rivers,2,1,1,0
4/15/2020,Sokoto,0,0,0,0
4/15/2020,Taraba,0,0,0,0
4/15/2020,Yobe,0,0,0,0
4/15/2020,Zamfara,0,0,0,0
4/14/2020,Abia,0,0,0,0
4/14/2020,Adamawa,0,0,0,0
4/14/2020,Akwa Ibom,6,6,0,0
4/14/2020,Anambra,1,1,0,0
4/14/2020,Bauchi,6,6,0,0
4/14/2020,Bayelsa,0,0,0,0
4/14/2020,Benue,1,1,0,0
4/14/2020,Borno,0,0,0,0
4/14/2020,Cross River,0,0,0,0
4/14/2020,Delta,3,2,0,1
4/14/2020,Ebonyi,0,0,0,0
4/14/2020,Edo,15,14,0,1
4/14/2020,Ekiti,2,1,1,0
4/14/2020,Enugu,2,2,0,0
4/14/2020,Federal Capital Territory,58,45,11,2
4/14/2020,Gombe,0,0,0,0
4/14/2020,Imo,0,0,0,0
4/14/2020,Jigawa,0,0,0,0
4/14/2020,Kaduna,6,6,0,0
4/14/2020,Kano,4,4,0,0
4/14/2020,Katsina,5,4,0,1
4/14/2020,Kebbi,0,0,0,0
4/14/2020,Kogi,0,0,0,0
4/14/2020,Kwara,4,4,0,0
4/14/2020,Lagos,214,139,69,6
4/14/2020,Nasarawa,0,0,0,0
4/14/2020,Niger,1,1,0,0
4/14/2020,Ogun,9,7,2,0
4/14/2020,Ondo,3,3,0,0
4/14/2020,Osun,20,9,11,0
4/14/2020,Oyo,11,7,4,0
4/14/2020,Plateau,0,0,0,0
4/14/2020,Rivers,2,1,1,0
4/14/2020,Sokoto,0,0,0,0
4/14/2020,Taraba,0,0,0,0
4/14/2020,Yobe,0,0,0,0
4/14/2020,Zamfara,0,0,0,0
4/13/2020,Abia,0,0,0,0
4/13/2020,Adamawa,0,0,0,0
4/13/2020,Akwa Ibom,5,5,0,0
4/13/2020,Anambra,1,1,0,0
4/13/2020,Bauchi,6,6,0,0
4/13/2020,Bayelsa,0,0,0,0
4/13/2020,Benue,1,1,0,0
4/13/2020,Borno,0,0,0,0
4/13/2020,Cross River,0,0,0,0
4/13/2020,Delta,3,2,0,1
4/13/2020,Ebonyi,0,0,0,0
4/13/2020,Edo,14,13,0,1
4/13/2020,Ekiti,2,1,1,0
4/13/2020,Enugu,2,2,0,0
4/13/2020,Federal Capital Territory,56,43,11,2
4/13/2020,Gombe,0,0,0,0
4/13/2020,Imo,0,0,0,0
4/13/2020,Jigawa,0,0,0,0
4/13/2020,Kaduna,6,6,0,0
4/13/2020,Kano,3,3,0,0
4/13/2020,Katsina,5,4,0,1
4/13/2020,Kebbi,0,0,0,0
4/13/2020,Kogi,0,0,0,0
4/13/2020,Kwara,4,4,0,0
4/13/2020,Lagos,189,123,61,5
4/13/2020,Nasarawa,0,0,0,0
4/13/2020,Niger,1,1,0,0
4/13/2020,Ogun,9,7,2,0
4/13/2020,Ondo,3,3,0,0
4/13/2020,Osun,20,9,11,0
4/13/2020,Oyo,11,7,4,0
4/13/2020,Plateau,0,0,0,0
4/13/2020,Rivers,2,1,1,0
4/13/2020,Sokoto,0,0,0,0
4/13/2020,Taraba,0,0,0,0
4/13/2020,Yobe,0,0,0,0
4/13/2020,Zamfara,0,0,0,0
4/12/2020,Abia,0,0,0,0
4/12/2020,Adamawa,0,0,0,0
4/12/2020,Akwa Ibom,5,5,0,0
4/12/2020,Anambra,1,1,0,0
4/12/2020,Bauchi,6,6,0,0
4/12/2020,Bayelsa,0,0,0,0
4/12/2020,Benue,1,1,0,0
4/12/2020,Borno,0,0,0,0
4/12/2020,Cross River,0,0,0,0
4/12/2020,Delta,3,2,0,1
4/12/2020,Ebonyi,0,0,0,0
4/12/2020,Edo,12,11,0,1
4/12/2020,Ekiti,2,1,1,0
4/12/2020,Enugu,2,2,0,0
4/12/2020,Federal Capital Territory,56,43,11,2
4/12/2020,Gombe,0,0,0,0
4/12/2020,Imo,0,0,0,0
4/12/2020,Jigawa,0,0,0,0
4/12/2020,Kaduna,6,6,0,0
4/12/2020,Kano,1,1,0,0
4/12/2020,Katsina,5,4,0,1
4/12/2020,Kebbi,0,0,0,0
4/12/2020,Kogi,0,0,0,0
4/12/2020,Kwara,4,4,0,0
4/12/2020,Lagos,176,116,55,5
